StockCode,Total_Quantity,lag_7,lag_14,lag_28,rolling_mean_7,rolling_mean_14,rolling_mean_28,Year,Month,Week,Day_of_week
22411,32,69.0,13.0,28.0,25.285714285714285,23.285714285714285,32.92857142857143,2011,1,3,2
22423,1,57.0,10.0,129.0,58.142857142857146,51.5,71.78571428571429,2011,1,3,2
22457,11,57.0,4.0,43.0,33.857142857142854,36.642857142857146,35.82142857142857,2011,1,3,2
22467,7,60.0,6.0,5.0,24.142857142857142,26.214285714285715,28.464285714285715,2011,1,3,2
22469,54,1405.0,43.0,87.0,252.0,158.64285714285714,130.53571428571428,2011,1,3,2
22470,3,12.0,12.0,94.0,198.57142857142858,110.14285714285714,90.5,2011,1,3,2
22551,444,60.0,3.0,41.0,78.57142857142857,44.357142857142854,37.07142857142857,2011,1,3,2
22554,205,13.0,25.0,3.0,55.285714285714285,36.857142857142854,29.714285714285715,2011,1,3,2
22556,72,72.0,1.0,24.0,23.714285714285715,17.571428571428573,21.75,2011,1,3,2
22558,31,24.0,24.0,2.0,37.42857142857143,38.92857142857143,52.607142857142854,2011,1,3,2
22624,6,2.0,1.0,9.0,4.142857142857143,5.142857142857143,7.357142857142857,2011,1,3,2
22625,4,3.0,4.0,7.0,4.142857142857143,5.0,8.75,2011,1,3,2
22629,423,40.0,14.0,16.0,69.85714285714286,59.785714285714285,51.964285714285715,2011,1,3,2
22630,389,19.0,5.0,10.0,51.42857142857143,41.214285714285715,34.0,2011,1,3,2
22659,77,12.0,134.0,388.0,32.142857142857146,35.5,65.25,2011,1,3,2
22666,1,8.0,26.0,40.0,17.0,14.428571428571429,17.714285714285715,2011,1,3,2
22697,3,15.0,35.0,91.0,9.714285714285714,11.142857142857142,18.678571428571427,2011,1,3,2
22699,15,12.0,72.0,18.0,25.428571428571427,27.714285714285715,24.821428571428573,2011,1,3,2
22726,6,14.0,9.0,68.0,8.714285714285714,13.928571428571429,20.357142857142858,2011,1,3,2
22728,5,8.0,14.0,17.0,5.0,6.928571428571429,11.678571428571429,2011,1,3,2
22766,13,2.0,2.0,18.0,18.285714285714285,14.642857142857142,11.642857142857142,2011,1,3,2
22804,35,4.0,7.0,4.0,14.857142857142858,13.071428571428571,12.607142857142858,2011,1,3,2
22834,9,40.0,28.0,258.0,43.142857142857146,52.57142857142857,142.0,2011,1,3,2
22835,2,12.0,12.0,44.0,6.142857142857143,13.071428571428571,23.642857142857142,2011,1,3,2
22900,1,6.0,8.0,8.0,36.285714285714285,21.142857142857142,19.035714285714285,2011,1,3,2
22960,7,23.0,14.0,35.0,31.142857142857142,22.928571428571427,27.357142857142858,2011,1,3,2
22961,13,47.0,27.0,73.0,107.57142857142857,69.42857142857143,78.25,2011,1,3,2
22969,25,60.0,12.0,96.0,43.0,30.857142857142858,49.142857142857146,2011,1,3,2
48138,2,7.0,2.0,15.0,3.5714285714285716,5.071428571428571,9.214285714285714,2011,1,3,2
70006,2,66.0,272.0,1.0,23.714285714285715,51.92857142857143,48.607142857142854,2011,1,3,2
79321,24,2.0,1.0,82.0,30.428571428571427,83.64285714285714,79.07142857142857,2011,1,3,2
82482,3,25.0,12.0,72.0,16.571428571428573,19.071428571428573,26.464285714285715,2011,1,3,2
82483,2,8.0,10.0,52.0,6.571428571428571,9.0,13.785714285714286,2011,1,3,2
82484,6,14.0,10.0,4.0,10.285714285714286,9.642857142857142,52.25,2011,1,3,2
82494L,8,12.0,18.0,24.0,13.571428571428571,20.571428571428573,26.964285714285715,2011,1,3,2
82580,3,12.0,4.0,24.0,5.714285714285714,9.785714285714286,13.107142857142858,2011,1,3,2
82583,1,61.0,11.0,12.0,14.714285714285714,10.928571428571429,20.535714285714285,2011,1,3,2
82600,1,16.0,10.0,14.0,17.0,19.071428571428573,21.035714285714285,2011,1,3,2
84050,18,6.0,1.0,243.0,15.0,26.357142857142858,45.32142857142857,2011,1,3,2
84378,20,29.0,2.0,2.0,48.142857142857146,38.285714285714285,26.678571428571427,2011,1,3,2
84692,10,125.0,75.0,36.0,46.0,46.0,46.0,2011,1,3,2
84879,8,256.0,16.0,129.0,56.42857142857143,69.35714285714286,90.82142857142857,2011,1,3,2
84946,96,33.0,42.0,32.0,35.0,44.642857142857146,81.89285714285714,2011,1,3,2
84991,124,38.0,77.0,8.0,59.0,50.57142857142857,67.57142857142857,2011,1,3,2
84992,129,55.0,721.0,24.0,68.42857142857143,102.78571428571429,75.39285714285714,2011,1,3,2
84997B,9,6.0,6.0,4.0,37.42857142857143,56.642857142857146,33.57142857142857,2011,1,3,2
84997D,4,8.0,2.0,13.0,60.285714285714285,45.857142857142854,28.892857142857142,2011,1,3,2
85099B,242,1.0,11.0,157.0,41.714285714285715,123.85714285714286,113.64285714285714,2011,1,3,2
85099C,22,3.0,105.0,141.0,13.714285714285714,51.285714285714285,53.92857142857143,2011,1,3,2
85099F,22,3.0,7.0,32.0,53.0,75.92857142857143,53.892857142857146,2011,1,3,2
85123A,271,3114.0,47.0,331.0,507.7142857142857,327.57142857142856,255.14285714285714,2011,1,3,2
POST,7,11.0,3.0,15.0,15.142857142857142,11.785714285714286,13.178571428571429,2011,1,3,2
10135,56,68.0,31.0,10.0,23.857142857142858,32.07142857142857,29.571428571428573,2011,1,3,3
20717,29,33.0,44.0,2.0,45.285714285714285,37.285714285714285,22.25,2011,1,3,3
20718,2,17.0,3.0,10.0,44.142857142857146,27.0,22.321428571428573,2011,1,3,3
20719,1,25.0,10.0,79.0,57.285714285714285,44.07142857142857,54.07142857142857,2011,1,3,3
20723,2,12.0,22.0,1.0,19.285714285714285,28.214285714285715,25.285714285714285,2011,1,3,3
20724,2,16.0,40.0,80.0,54.57142857142857,53.214285714285715,49.92857142857143,2011,1,3,3
20725,15,4.0,20.0,117.0,100.57142857142857,86.92857142857143,59.392857142857146,2011,1,3,3
20726,25,30.0,10.0,13.0,24.285714285714285,41.714285714285715,32.892857142857146,2011,1,3,3
20727,23,10.0,2.0,12.0,41.57142857142857,35.5,27.642857142857142,2011,1,3,3
20728,23,44.0,1.0,28.0,35.57142857142857,29.928571428571427,27.75,2011,1,3,3
20754,3,2.0,18.0,1.0,5.0,5.785714285714286,7.785714285714286,2011,1,3,3
20914,1,14.0,6.0,19.0,56.857142857142854,38.857142857142854,30.857142857142858,2011,1,3,3
20972,149,16.0,1.0,31.0,8.714285714285714,8.0,14.857142857142858,2011,1,3,3
21080,25,1.0,4.0,135.0,60.42857142857143,51.07142857142857,45.964285714285715,2011,1,3,3
21166,51,60.0,5.0,4.0,16.428571428571427,19.785714285714285,29.857142857142858,2011,1,3,3
21175,5,2060.0,2.0,14.0,304.57142857142856,166.85714285714286,95.14285714285714,2011,1,3,3
21181,52,14.0,70.0,6.0,13.142857142857142,31.5,53.107142857142854,2011,1,3,3
21210,13,27.0,12.0,17.0,34.42857142857143,21.428571428571427,29.535714285714285,2011,1,3,3
21212,1,169.0,48.0,21.0,315.0,186.07142857142858,203.89285714285714,2011,1,3,3
21213,1,3.0,127.0,30.0,29.857142857142858,38.285714285714285,56.67857142857143,2011,1,3,3
21231,1,1.0,49.0,36.0,41.857142857142854,36.57142857142857,39.785714285714285,2011,1,3,3
21314,2,24.0,2.0,3.0,10.285714285714286,14.071428571428571,22.714285714285715,2011,1,3,3
21479,1,34.0,10.0,43.0,12.857142857142858,31.714285714285715,53.714285714285715,2011,1,3,3
21494,9,11.0,20.0,3.0,13.714285714285714,13.928571428571429,12.0,2011,1,3,3
21524,2,4.0,1.0,20.0,4.0,6.214285714285714,8.0,2011,1,3,3
21673,1,15.0,4.0,122.0,15.428571428571429,13.785714285714286,22.178571428571427,2011,1,3,3
21731,2,13.0,290.0,58.0,66.14285714285714,65.35714285714286,69.07142857142857,2011,1,3,3
21733,16,906.0,3.0,15.0,148.42857142857142,88.0,61.892857142857146,2011,1,3,3
21754,6,7.0,40.0,22.0,8.428571428571429,14.5,13.821428571428571,2011,1,3,3
21755,7,11.0,34.0,10.0,7.142857142857143,14.071428571428571,11.0,2011,1,3,3
21801,11,8.0,1.0,20.0,14.428571428571429,15.0,25.321428571428573,2011,1,3,3
21803,11,8.0,1.0,23.0,11.142857142857142,12.714285714285714,26.428571428571427,2011,1,3,3
21892,2,2.0,27.0,16.0,5.0,6.928571428571429,10.464285714285714,2011,1,3,3
21929,13,28.0,7.0,6.0,28.714285714285715,45.214285714285715,36.82142857142857,2011,1,3,3
21930,3,1.0,120.0,21.0,14.571428571428571,23.357142857142858,24.107142857142858,2011,1,3,3
21931,3,64.0,3.0,9.0,43.142857142857146,47.214285714285715,40.42857142857143,2011,1,3,3
21934,4,10.0,21.0,1.0,13.428571428571429,13.071428571428571,10.142857142857142,2011,1,3,3
21935,19,13.0,15.0,7.0,17.714285714285715,17.785714285714285,18.821428571428573,2011,1,3,3
21975,24,26.0,24.0,24.0,19.0,22.5,33.75,2011,1,3,3
21977,1,77.0,507.0,133.0,19.428571428571427,60.642857142857146,63.32142857142857,2011,1,3,3
22077,14,58.0,12.0,38.0,20.142857142857142,26.071428571428573,32.964285714285715,2011,1,3,3
22110,17,9.0,49.0,4.0,10.428571428571429,14.285714285714286,14.821428571428571,2011,1,3,3
22111,2,16.0,10.0,39.0,15.857142857142858,18.857142857142858,36.25,2011,1,3,3
22113,30,35.0,9.0,20.0,20.571428571428573,17.571428571428573,24.928571428571427,2011,1,3,3
22131,8,5.0,2.0,7.0,10.571428571428571,7.714285714285714,6.821428571428571,2011,1,3,3
22147,2,13.0,13.0,58.0,10.857142857142858,8.0,19.642857142857142,2011,1,3,3
22149,2,8.0,1.0,13.0,10.857142857142858,7.357142857142857,14.535714285714286,2011,1,3,3
22173,9,13.0,3.0,27.0,8.285714285714286,8.071428571428571,10.035714285714286,2011,1,3,3
22178,12,156.0,12.0,14.0,56.857142857142854,57.642857142857146,73.46428571428571,2011,1,3,3
22189,3,4.0,6.0,77.0,6.285714285714286,7.928571428571429,85.10714285714286,2011,1,3,3
22196,2,26.0,3.0,22.0,15.571428571428571,14.571428571428571,16.321428571428573,2011,1,3,3
22197,12,24.0,23.0,130.0,59.142857142857146,89.14285714285714,115.25,2011,1,3,3
22219,4,5.0,1.0,12.0,9.857142857142858,15.214285714285714,17.928571428571427,2011,1,3,3
22326,18,3.0,204.0,30.0,62.714285714285715,52.857142857142854,34.785714285714285,2011,1,3,3
22355,16,126.0,14.0,23.0,63.42857142857143,53.285714285714285,85.92857142857143,2011,1,3,3
22356,6,4.0,10.0,3.0,50.42857142857143,36.642857142857146,36.142857142857146,2011,1,3,3
22371,5,4.0,5.0,8.0,4.714285714285714,4.785714285714286,5.821428571428571,2011,1,3,3
22374,2,1.0,1.0,2.0,2.7142857142857144,3.0714285714285716,3.1785714285714284,2011,1,3,3
22379,6,4.0,7.0,174.0,18.714285714285715,62.285714285714285,43.57142857142857,2011,1,3,3
22382,35,47.0,210.0,4.0,19.857142857142858,38.57142857142857,26.892857142857142,2011,1,3,3
22383,39,30.0,1.0,51.0,42.285714285714285,32.714285714285715,34.0,2011,1,3,3
22384,2,13.0,1.0,103.0,12.571428571428571,12.071428571428571,17.107142857142858,2011,1,3,3
22386,2,3.0,30.0,16.0,48.57142857142857,65.21428571428571,46.964285714285715,2011,1,3,3
22411,4,1.0,21.0,24.0,20.0,24.642857142857142,33.07142857142857,2011,1,3,3
22423,15,33.0,26.0,64.0,50.142857142857146,50.857142857142854,67.21428571428571,2011,1,3,3
22457,23,69.0,73.0,61.0,27.285714285714285,37.142857142857146,34.67857142857143,2011,1,3,3
22469,19,19.0,74.0,542.0,59.0,159.42857142857142,129.35714285714286,2011,1,3,3
22470,1,1292.0,1.0,34.0,197.28571428571428,109.5,87.25,2011,1,3,3
22551,38,16.0,1.0,38.0,133.42857142857142,75.85714285714286,51.464285714285715,2011,1,3,3
22554,24,24.0,8.0,40.0,82.71428571428571,49.714285714285715,36.92857142857143,2011,1,3,3
22556,12,2.0,48.0,24.0,23.714285714285715,22.642857142857142,23.464285714285715,2011,1,3,3
22558,4,13.0,11.0,18.0,38.42857142857143,39.42857142857143,53.642857142857146,2011,1,3,3
22569,12,4.0,4.0,6.0,4.142857142857143,15.642857142857142,16.821428571428573,2011,1,3,3
22616,15,48.0,6.0,40.0,26.0,119.5,104.92857142857143,2011,1,3,3
22624,4,5.0,1.0,29.0,4.714285714285714,5.5,7.25,2011,1,3,3
22625,2,4.0,6.0,9.0,4.285714285714286,5.0,8.642857142857142,2011,1,3,3
22629,16,24.0,133.0,56.0,124.57142857142857,89.0,66.5,2011,1,3,3
22630,30,19.0,1.0,53.0,104.28571428571429,68.64285714285714,47.535714285714285,2011,1,3,3
22659,8,30.0,20.0,15.0,41.42857142857143,31.428571428571427,54.142857142857146,2011,1,3,3
22666,52,14.0,6.0,12.0,16.0,12.642857142857142,16.321428571428573,2011,1,3,3
22667,2,1.0,2.0,12.0,9.571428571428571,9.642857142857142,11.642857142857142,2011,1,3,3
22697,2,8.0,19.0,10.0,8.0,8.857142857142858,15.535714285714286,2011,1,3,3
22726,26,20.0,30.0,5.0,7.571428571428571,13.714285714285714,18.142857142857142,2011,1,3,3
22727,35,11.0,1.0,22.0,6.857142857142857,12.142857142857142,15.464285714285714,2011,1,3,3
22728,16,2.0,1.0,7.0,4.571428571428571,6.285714285714286,11.25,2011,1,3,3
22730,18,9.0,3.0,19.0,4.571428571428571,6.0,10.035714285714286,2011,1,3,3
22759,13,12.0,23.0,15.0,26.571428571428573,18.0,18.285714285714285,2011,1,3,3
22766,20,8.0,1.0,3.0,19.857142857142858,15.428571428571429,11.464285714285714,2011,1,3,3
22795,4,8.0,1.0,4.0,5.857142857142857,4.428571428571429,8.035714285714286,2011,1,3,3
22804,57,7.0,5.0,4.0,19.285714285714285,15.071428571428571,13.714285714285714,2011,1,3,3
22834,12,31.0,48.0,148.0,38.714285714285715,51.214285714285715,133.10714285714286,2011,1,3,3
22900,3,1.0,9.0,22.0,35.57142857142857,20.642857142857142,18.785714285714285,2011,1,3,3
22960,96,18.0,8.0,22.0,28.857142857142858,22.428571428571427,26.357142857142858,2011,1,3,3
22961,38,24.0,46.0,99.0,102.71428571428571,68.42857142857143,76.10714285714286,2011,1,3,3
22966,144,15.0,39.0,39.0,21.857142857142858,20.0,30.464285714285715,2011,1,3,3
22969,145,48.0,19.0,12.0,38.0,31.785714285714285,46.607142857142854,2011,1,3,3
22988,14,48.0,18.0,9.0,18.857142857142858,25.785714285714285,43.892857142857146,2011,1,3,3
47566,7,16.0,8.0,11.0,14.571428571428571,19.857142857142858,18.0,2011,1,3,3
48138,16,2.0,4.0,2.0,2.857142857142857,5.071428571428571,8.75,2011,1,3,3
70006,4,1.0,6.0,3.0,14.571428571428571,32.642857142857146,48.642857142857146,2011,1,3,3
79321,98,4.0,24.0,41.0,33.57142857142857,85.28571428571429,77.0,2011,1,3,3
82482,20,13.0,5.0,1.0,13.428571428571429,18.428571428571427,24.0,2011,1,3,3
82483,3,8.0,18.0,2.0,5.714285714285714,8.428571428571429,12.0,2011,1,3,3
82484,38,3.0,2.0,3.0,9.142857142857142,9.357142857142858,52.32142857142857,2011,1,3,3
82486,1,5.0,2.0,18.0,7.285714285714286,7.428571428571429,11.678571428571429,2011,1,3,3
82494L,18,37.0,13.0,24.0,13.0,19.857142857142858,26.392857142857142,2011,1,3,3
82580,252,4.0,1.0,30.0,4.428571428571429,9.714285714285714,12.357142857142858,2011,1,3,3
82583,4,24.0,1.0,21.0,6.142857142857143,10.214285714285714,20.142857142857142,2011,1,3,3
82613B,13,2.0,24.0,2.0,12.285714285714286,14.428571428571429,13.357142857142858,2011,1,3,3
84030E,1,1.0,11.0,22.0,2.857142857142857,6.928571428571429,11.464285714285714,2011,1,3,3
84032B,9,8.0,11.0,8.0,2.142857142857143,3.7857142857142856,8.714285714285714,2011,1,3,3
84050,10,2.0,75.0,1.0,16.714285714285715,27.571428571428573,37.285714285714285,2011,1,3,3
84375,19,12.0,13.0,60.0,20.0,18.142857142857142,22.107142857142858,2011,1,3,3
84378,36,69.0,14.0,6.0,46.857142857142854,39.57142857142857,27.321428571428573,2011,1,3,3
84692,2,25.0,2.0,41.0,29.571428571428573,41.357142857142854,45.07142857142857,2011,1,3,3
84836,13,4.0,25.0,36.0,22.285714285714285,21.357142857142858,25.142857142857142,2011,1,3,3
84879,24,32.0,72.0,130.0,21.0,68.78571428571429,86.5,2011,1,3,3
84946,12,20.0,25.0,139.0,44.0,48.5,84.17857142857143,2011,1,3,3
84970S,4,48.0,36.0,147.0,21.0,21.571428571428573,30.035714285714285,2011,1,3,3
84992,25,24.0,2.0,51.0,79.0,60.5,79.14285714285714,2011,1,3,3
84997B,2,150.0,72.0,24.0,37.857142857142854,56.857142857142854,33.75,2011,1,3,3
84997D,24,4.0,7.0,13.0,59.714285714285715,46.0,28.571428571428573,2011,1,3,3
85099B,4,4.0,27.0,343.0,76.14285714285714,140.35714285714286,116.67857142857143,2011,1,3,3
85099C,1,5.0,10.0,53.0,16.428571428571427,45.357142857142854,49.67857142857143,2011,1,3,3
85099F,12,3.0,1.0,20.0,55.714285714285715,77.0,53.535714285714285,2011,1,3,3
85123A,39,82.0,67.0,151.0,101.57142857142857,343.57142857142856,253.0,2011,1,3,3
85150,48,1.0,3.0,14.0,6.0,8.642857142857142,25.25,2011,1,3,3
85152,52,2.0,2.0,5.0,6.142857142857143,8.0,26.071428571428573,2011,1,3,3
POST,9,17.0,7.0,23.0,14.571428571428571,12.071428571428571,12.892857142857142,2011,1,3,3
10135,127,12.0,28.0,1.0,22.142857142857142,33.857142857142854,31.214285714285715,2011,1,3,4
20676,19,8.0,3.0,1.0,24.142857142857142,42.142857142857146,27.464285714285715,2011,1,3,4
20685,23,5.0,1.0,29.0,8.428571428571429,10.0,18.035714285714285,2011,1,3,4
20712,6,1.0,24.0,30.0,20.857142857142858,26.714285714285715,25.392857142857142,2011,1,3,4
20717,182,38.0,31.0,3.0,44.714285714285715,36.214285714285715,23.214285714285715,2011,1,3,4
20718,9,6.0,11.0,23.0,42.0,26.928571428571427,22.035714285714285,2011,1,3,4
20719,58,71.0,4.0,42.0,53.857142857142854,43.42857142857143,51.285714285714285,2011,1,3,4
20723,16,36.0,80.0,5.0,17.857142857142858,26.785714285714285,25.321428571428573,2011,1,3,4
20724,42,32.0,1.0,47.0,52.57142857142857,50.5,47.142857142857146,2011,1,3,4
20726,31,58.0,221.0,30.0,23.571428571428573,42.785714285714285,33.32142857142857,2011,1,3,4
20727,7,2.0,1.0,29.0,43.42857142857143,37.0,28.035714285714285,2011,1,3,4
20728,28,13.0,1.0,29.0,32.57142857142857,31.5,27.571428571428573,2011,1,3,4
21034,23,8.0,1.0,4.0,5.0,6.357142857142857,8.785714285714286,2011,1,3,4
21080,13,68.0,13.0,64.0,63.857142857142854,52.57142857142857,42.035714285714285,2011,1,3,4
21111,1,14.0,3.0,9.0,8.857142857142858,16.714285714285715,15.571428571428571,2011,1,3,4
21174,1,12.0,9.0,5.0,11.428571428571429,10.071428571428571,9.928571428571429,2011,1,3,4
21181,1,4.0,51.0,71.0,18.571428571428573,30.214285714285715,54.75,2011,1,3,4
21212,129,178.0,25.0,141.0,291.0,182.71428571428572,203.17857142857142,2011,1,3,4
21213,121,6.0,24.0,3.0,29.571428571428573,29.285714285714285,55.642857142857146,2011,1,3,4
21231,1,12.0,12.0,20.0,41.857142857142854,33.142857142857146,38.535714285714285,2011,1,3,4
21314,8,16.0,11.0,16.0,7.142857142857143,14.071428571428571,22.678571428571427,2011,1,3,4
21485,22,18.0,9.0,35.0,11.571428571428571,15.642857142857142,24.0,2011,1,3,4
21494,7,22.0,18.0,5.0,13.428571428571429,13.142857142857142,12.214285714285714,2011,1,3,4
21524,1,3.0,7.0,3.0,3.7142857142857144,6.285714285714286,7.357142857142857,2011,1,3,4
21559,62,6.0,1.0,8.0,14.0,11.214285714285714,12.0,2011,1,3,4
21673,14,2.0,12.0,8.0,13.428571428571429,13.571428571428571,17.857142857142858,2011,1,3,4
21731,7,13.0,1.0,24.0,64.57142857142857,44.785714285714285,67.07142857142857,2011,1,3,4
21733,6,24.0,36.0,36.0,21.285714285714285,88.92857142857143,61.92857142857143,2011,1,3,4
21754,1,5.0,40.0,30.0,8.285714285714286,12.071428571428571,13.25,2011,1,3,4
21755,29,10.0,8.0,3.0,6.571428571428571,12.142857142857142,10.892857142857142,2011,1,3,4
21801,5,31.0,25.0,72.0,14.857142857142858,15.714285714285714,25.0,2011,1,3,4
21803,5,17.0,19.0,72.0,11.571428571428571,13.428571428571429,26.0,2011,1,3,4
21843,6,8.0,6.0,2.0,5.428571428571429,4.928571428571429,8.285714285714286,2011,1,3,4
21868,12,37.0,8.0,2.0,17.428571428571427,14.357142857142858,17.285714285714285,2011,1,3,4
21915,13,12.0,11.0,101.0,20.857142857142858,32.57142857142857,95.28571428571429,2011,1,3,4
21929,8,1.0,4.0,4.0,26.571428571428573,45.642857142857146,37.07142857142857,2011,1,3,4
21930,25,3.0,4.0,4.0,14.857142857142858,15.0,23.464285714285715,2011,1,3,4
21931,33,3.0,1.0,38.0,34.42857142857143,47.214285714285715,40.214285714285715,2011,1,3,4
21934,7,19.0,12.0,14.0,12.571428571428571,11.857142857142858,10.25,2011,1,3,4
21935,9,9.0,15.0,1.0,18.571428571428573,18.071428571428573,19.25,2011,1,3,4
21977,124,4.0,27.0,10.0,8.571428571428571,24.5,58.607142857142854,2011,1,3,4
21985,104,72.0,24.0,18.0,49.857142857142854,51.07142857142857,36.5,2011,1,3,4
21992,5,8.0,6.0,22.0,8.857142857142858,8.785714285714286,10.285714285714286,2011,1,3,4
22029,148,1.0,46.0,60.0,35.714285714285715,29.214285714285715,25.785714285714285,2011,1,3,4
22077,14,6.0,13.0,37.0,13.857142857142858,26.214285714285715,32.107142857142854,2011,1,3,4
22110,7,9.0,22.0,21.0,11.571428571428571,12.0,15.285714285714286,2011,1,3,4
22111,37,25.0,19.0,45.0,13.857142857142858,18.285714285714285,34.92857142857143,2011,1,3,4
22112,10,20.0,94.0,121.0,13.428571428571429,24.714285714285715,46.57142857142857,2011,1,3,4
22113,26,27.0,16.0,62.0,19.857142857142858,19.071428571428573,25.285714285714285,2011,1,3,4
22131,6,5.0,1.0,16.0,11.0,8.142857142857142,6.857142857142857,2011,1,3,4
22147,3,10.0,12.0,16.0,9.285714285714286,7.214285714285714,17.642857142857142,2011,1,3,4
22149,6,7.0,9.0,30.0,10.0,7.428571428571429,14.142857142857142,2011,1,3,4
22162,4,3.0,4.0,5.0,2.7142857142857144,3.142857142857143,4.892857142857143,2011,1,3,4
22173,2,24.0,9.0,8.0,7.714285714285714,8.5,9.392857142857142,2011,1,3,4
22178,36,12.0,27.0,125.0,36.285714285714285,57.642857142857146,73.39285714285714,2011,1,3,4
22189,9,7.0,1.0,12.0,6.142857142857143,7.714285714285714,82.46428571428571,2011,1,3,4
22195,16,15.0,3.0,19.0,16.428571428571427,14.214285714285714,14.285714285714286,2011,1,3,4
22196,16,3.0,27.0,22.0,12.142857142857142,14.5,15.607142857142858,2011,1,3,4
22197,152,29.0,3.0,213.0,57.42857142857143,88.35714285714286,111.03571428571429,2011,1,3,4
22212,26,1.0,2.0,1.0,7.0,6.642857142857143,7.821428571428571,2011,1,3,4
22219,5,8.0,25.0,5.0,9.714285714285714,15.428571428571429,17.642857142857142,2011,1,3,4
22326,102,10.0,6.0,7.0,64.85714285714286,39.57142857142857,34.357142857142854,2011,1,3,4
